신호등_index,관리번호,관할구,주소,X좌표,Y좌표,교통사고,label,smart_label
23841,03-0000045159,중랑구,중랑구 상봉동 279-126대,208005.1875,555370.0625,207.0044079,1,0.704354632
23842,03-0000066559,중랑구,중랑구 신내동 산2-1임,209638.1748,557511.8736,2444.95545,1,0.883937873
23843,03-0000066592,중랑구,중랑구 신내동 230-8 과,209902.1294,557396.9933,2397.92868,1,0.900930087
23844,03-0000066558,중랑구,중랑구 신내동 산2-1임,209617.8083,557510.3138,2439.69622,1,0.871691934
23845,03-0000066551,중랑구,중랑구 신내동 ,209441.7836,557758.8661,2571.380133,1,0.822164357
23846,03-0000066547,중랑구,중랑구 신내동 ,209387.5529,557860.7285,2553.075274,1,0.825913785
23847,03-0000066549,중랑구,중랑구 신내동 ,209396.8813,557879.4453,2568.32781,1,0.867797114
23848,03-0000066578,중랑구,중랑구 신내동 245-1답,209393.8819,557283.6878,2184.065011,1,0.72537361
23849,03-0000066586,중랑구,중랑구 신내동 산2-1임,209775.7,557459.475,2423.519627,1,0.863516234
23850,03-0000066570,중랑구,중랑구 신내동 245-1답,209392.0372,557296.7206,2196.858418,1,0.730671679
23851,03-0000066565,중랑구,중랑구 신내동 산2-1임,209605.3618,557546.9882,2473.622617,1,0.911836653
23852,03-0000066564,중랑구,중랑구 신내동 산2-1임,209627.1367,557541.8984,2472.442814,1,0.94334564
23853,03-0000066562,중랑구,중랑구 신내동 산2-1임,209643.1,557540.5687,2474.065452,1,0.938742038
23854,03-0000066593,중랑구,중랑구 신내동 231과,209927.685,557376.3569,2386.126137,1,0.826198429
23855,03-0000055932,중랑구,중랑구 망우동 71-37도,208969.8748,557055.2584,1956.70112,1,0.524485879
23856,03-0000064650,중랑구,중랑구 면목동 198-11도,207069.8154,554099.1333,950.7186973,1,0.583549208
23857,03-0000064646,중랑구,중랑구 면목동 198-11도,207070.9905,554135.3592,975.8185628,1,0.595768088
23858,03-0000064644,중랑구,중랑구 면목동 145-19 대,207046.482,554145.5828,1000.170103,1,0.589161426
23859,03-0000064641,중랑구,중랑구 면목동 145-60대,207031,554109.4937,985.7290644,1,0.556269714
23860,03-0000064293,중랑구,중랑구 면목동 345-5대,207058.175,552743.8562,899.9038461,1,0.440615699
23861,03-0000055880,중랑구,중랑구 망우동 488-2 대,208689.7455,555559.5704,666.063241,1,0.598872137
23862,03-0000055883,중랑구,중랑구 망우동 488-4대,208688.5195,555549.3778,660.1409871,1,0.607826138
23863,03-0000055884,중랑구,중랑구 망우동 488-4대,208688.5195,555549.3778,660.1409871,1,0.607826138
23864,03-0000024091,중랑구,중랑구 면목동 630 도,207582.2734,553174.3985,300.3521845,1,0.655795017
23865,03-0000064462,중랑구,중랑구 망우동 479-1대,208569.32,555525.7597,739.7650903,1,0.612755328
23866,03-0000064454,중랑구,중랑구 상봉동 190-177도,207605.9625,555234.9437,232.4043968,1,0.756803094
23867,03-0000064419,중랑구,중랑구 면목동 519학,208507.0057,554525.6062,892.2183997,0,0.440009231
23868,03-0000071104,중랑구,중랑구 면목동 497-7대,207733.2503,553345.3224,83.27458885,0,0.210787016
23869,03-0000071105,중랑구,중랑구 면목동 497-7대,207742.3191,553340.9514,87.05341876,0,0.226251135
23870,03-0000070400,중랑구,중랑구 면목동 49-8도,208202.7553,553436.5964,459.6345076,1,0.548808864
23871,03-0000024025,중랑구,중랑구 면목동 49-8도,208211.4625,553463.8187,469.6292206,1,0.565847416
23872,03-0000023634,중랑구,중랑구 면목동 494대,208248.3183,553471.3815,506.9765104,1,0.574998673
23873,03-0000070395,중랑구,중랑구 면목동 439 도,207852.0722,553469.2179,116.4123651,1,0.769833301
23874,03-0000070388,중랑구,중랑구 면목동 371-134대,207621.0693,552486.9401,948.9516952,1,0.414571907
